,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
47,23-black-landowners-11mins_vv4,0.6875,0.8181818181818182,0.5625,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.3125,0.3125,0.058823529411764705,11.0,7.0,1.0,17.0
48,24-what-happens-to-migrants_avg,0.5454545454545454,1.0,0.5454545454545454,0.75,0.75,0.75,0.75,0.1875,0.8125,0.40909090909090906,0.45454545454545453,0.30980392156862746,6.0,5.0,5.0,16.0
49,24-what-happens-to-migrants_vv3,0.36363636363636365,1.0,0.36363636363636365,0.75,0.75,0.75,0.75,0.25,0.75,0.2727272727272727,0.6363636363636364,0.26666666666666666,4.0,3.0,4.0,15.0
50,24-what-happens-to-migrants_vv4,0.7272727272727273,1.0,0.7272727272727273,0.75,0.75,0.75,0.75,0.125,0.875,0.5454545454545454,0.2727272727272727,0.35294117647058826,8.0,7.0,6.0,17.0
51,25-ballot-access-trans_avg,0.472972972972973,0.857843137254902,0.40540540540540543,0.8562091503267973,0.7712418300653594,0.9,0.8562091503267973,0.25816993464052285,0.5441176470588236,0.32432432432432434,0.527027027027027,0.16759352881698686,17.5,13.0,7.5,44.5
52,25-ballot-access-trans_vv3,0.4864864864864865,0.8333333333333334,0.40540540540540543,0.8888888888888888,0.7777777777777778,0.9333333333333333,0.8888888888888888,0.2222222222222222,0.5,0.32432432432432434,0.5135135135135135,0.13953488372093023,18.0,13.0,6.0,43.0
53,25-ballot-access-trans_vv4,0.4594594594594595,0.8823529411764706,0.40540540540540543,0.8235294117647058,0.7647058823529411,0.8666666666666667,0.8235294117647058,0.29411764705882354,0.5882352941176471,0.32432432432432434,0.5405405405405406,0.1956521739130435,17.0,13.0,9.0,46.0
54,26-biden-harris-11M_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.625,1.0,1.0,2.0,3.0
55,26-biden-harris-11M_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0
56,26-biden-harris-11M_vv4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.75,1.0,1.0,3.0,4.0
57,27-general-assembly-landlords_avg,0.5294117647058824,0.725,0.38235294117647056,0.825,0.6625,0.9166666666666667,0.825,0.3375,0.3375,0.23529411764705882,0.47058823529411764,0.22083333333333333,9.0,6.0,5.0,22.0
58,27-general-assembly-landlords_vv3,0.5882352941176471,0.7,0.4117647058823529,0.9,0.7,1.0,0.9,0.3,0.3,0.23529411764705882,0.4117647058823529,0.15,10.0,7.0,3.0,20.0
59,27-general-assembly-landlords_vv4,0.47058823529411764,0.75,0.35294117647058826,0.75,0.625,0.8333333333333334,0.75,0.375,0.375,0.23529411764705882,0.5294117647058824,0.2916666666666667,8.0,5.0,7.0,24.0
