,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
79,29-tim-scott-deregulate_vv3,0.375,0.16666666666666666,0.0625,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.0,0.0,0.0,0.625,0.15789473684210525,6.0,1.0,3.0,19.0
80,29-tim-scott-deregulate_vv4,0.4375,0.2857142857142857,0.125,0.2857142857142857,0.14285714285714285,0.5,0.2857142857142857,0.0,0.0,0.0,0.5625,0.23809523809523808,7.0,1.0,5.0,21.0
81,29-tim-scott-deregulate_vv5,0.5,0.375,0.1875,0.25,0.125,0.3333333333333333,0.25,0.0,0.0,0.0,0.5,0.1111111111111111,8.0,1.0,2.0,18.0
82,3-SF renewed-sweeps_avg,0.5,0.7730158730158729,0.3888888888888889,0.7452380952380953,0.7452380952380953,0.9666666666666667,0.7452380952380953,0.3277777777777778,0.36111111111111116,0.2916666666666667,0.5000000000000001,0.13073133762788935,12.0,9.0,3.6666666666666665,27.666666666666668
83,3-SF renewed-sweeps_vv3,0.5,0.8333333333333334,0.4166666666666667,0.75,0.75,0.9,0.75,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.5,0.1724137931034483,12.0,9.0,5.0,29.0
84,3-SF renewed-sweeps_vv4,0.4166666666666667,0.7,0.2916666666666667,0.7,0.7,1.0,0.7,0.4,0.5,0.25,0.5833333333333334,0.07692307692307693,10.0,7.0,2.0,26.0
85,3-SF renewed-sweeps_vv5,0.5833333333333334,0.7857142857142857,0.4583333333333333,0.7857142857142857,0.7857142857142857,1.0,0.7857142857142857,0.5,0.5,0.4166666666666667,0.4166666666666667,0.14285714285714285,14.0,11.0,4.0,28.0
86,30-la-lower-rent-hikes_avg,0.5405405405405406,0.948849104859335,0.5135135135135136,0.7519181585677749,0.7301790281329923,0.7698863636363636,0.7519181585677749,0.1751918158567775,0.1751918158567775,0.10810810810810811,0.4594594594594595,0.16590678824721378,20.0,16.5,7.5,44.5
87,30-la-lower-rent-hikes_vv3,0.6216216216216216,0.9565217391304348,0.5945945945945946,0.7391304347826086,0.6956521739130435,0.7272727272727273,0.7391304347826086,0.17391304347826086,0.17391304347826086,0.13513513513513514,0.3783783783783784,0.2127659574468085,23.0,18.0,10.0,47.0
88,30-la-lower-rent-hikes_vv4,0.4594594594594595,0.9411764705882353,0.43243243243243246,0.7647058823529411,0.7647058823529411,0.8125,0.7647058823529411,0.17647058823529413,0.17647058823529413,0.08108108108108109,0.5405405405405406,0.11904761904761904,17.0,15.0,5.0,42.0
89,33-human-border_patrol_towers_avg,0.6428571428571428,0.8836367880485527,0.5714285714285715,0.8114495798319328,0.7146942110177404,0.807142857142857,0.8114495798319328,0.13719654528478056,0.13719654528478056,0.3214285714285714,0.35714285714285715,0.06597453961191446,18.0,13.0,2.0,30.0
90,33-human-border_patrol_towers_vv3,0.75,0.9523809523809523,0.7142857142857143,0.8571428571428571,0.8095238095238095,0.85,0.8571428571428571,0.047619047619047616,0.047619047619047616,0.35714285714285715,0.25,0.034482758620689655,21.0,15.0,1.0,29.0
91,33-human-border_patrol_towers_vv4,0.5714285714285714,0.875,0.5,0.8125,0.6875,0.7857142857142857,0.8125,0.1875,0.1875,0.2857142857142857,0.42857142857142855,0.0967741935483871,16.0,12.0,3.0,31.0
92,33-human-border_patrol_towers_vv5,0.6071428571428571,0.8235294117647058,0.5,0.7647058823529411,0.6470588235294118,0.7857142857142857,0.7647058823529411,0.17647058823529413,0.17647058823529413,0.32142857142857145,0.39285714285714285,0.06666666666666667,17.0,12.0,2.0,30.0
93,34-human-ca_guanranteed_income_avg,0.4814814814814814,0.9465811965811967,0.4567901234567901,0.9465811965811967,0.9465811965811967,1.0,0.9465811965811967,0.22161172161172163,0.22161172161172163,0.4567901234567901,0.5185185185185185,0.05788177339901477,13.0,12.333333333333334,1.6666666666666667,28.666666666666668
94,34-human-ca_guanranteed_income_vv3,0.48148148148148145,0.9230769230769231,0.4444444444444444,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.4444444444444444,0.5185185185185185,0.06896551724137931,13.0,12.0,2.0,29.0
95,34-human-ca_guanranteed_income_vv4,0.5185185185185185,1.0,0.5185185185185185,1.0,1.0,1.0,1.0,0.35714285714285715,0.35714285714285715,0.5185185185185185,0.48148148148148145,0.03571428571428571,14.0,14.0,1.0,28.0
96,34-human-ca_guanranteed_income_vv5,0.4444444444444444,0.9166666666666666,0.4074074074074074,0.9166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.0,0.0,0.4074074074074074,0.5555555555555556,0.06896551724137931,12.0,11.0,2.0,29.0
97,4-SFO-Labor-Day_avg,1.0,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.9666666666666667,0.10000000000000002,0.7333333333333334,0.7333333333333334,0.0,0.2673992673992674,10.0,9.666666666666666,3.6666666666666665,13.666666666666666
98,4-SFO-Labor-Day_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7,0.7,0.0,0.2857142857142857,10.0,10.0,4.0,14.0
99,4-SFO-Labor-Day_vv4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.7,0.7,0.0,0.23076923076923078,10.0,10.0,3.0,13.0
100,4-SFO-Labor-Day_vv5,1.0,0.9,0.9,0.9,0.9,1.0,0.9,0.2,0.8,0.8,0.0,0.2857142857142857,10.0,9.0,4.0,14.0
101,5-Humboldt-SF-homeless-bus_avg,0.5277777777777778,0.888888888888889,0.47222222222222227,0.6825396825396824,0.6825396825396824,0.7714285714285714,0.6825396825396824,0.15873015873015872,0.6825396825396824,0.27777777777777773,0.47222222222222227,0.0,6.333333333333333,5.333333333333333,0.0,12.0
102,5-Humboldt-SF-homeless-bus_vv3,0.5,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.6666666666666666,0.8,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.25,0.5,0.0,6.0,5.0,0.0,12.0
