,article_w_version,Statement_Match_Rate,Type_Match_Rate,Combined_Statement_Type_Match_Rate,Name_Match_Rate,Type_Name_Match_Rate,Type_Correct_Name_Match_Rate,Title_Match_Rate,Justification_Match_Rate,Title_Justification_Join_Match_Rate,All_Attribute_Accuracy,LLM_Miss_Rate,LLM_Unique_Discover_Rate,Both_Found_Count,Match_Counts,LLM_Unique_Discover_Counts,Total_Unique_Sentences
65,21-trump-kamala-mispronounce_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6321428571428571,3.0,3.0,5.333333333333333,8.333333333333334
66,21-trump-kamala-mispronounce_vv1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.625,3.0,3.0,5.0,8.0
67,21-trump-kamala-mispronounce_vv2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,3.0,3.0,7.0,10.0
68,21-trump-kamala-mispronounce_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,3.0,3.0,4.0,7.0
69,22-Judge-rules-breona-taylor_avg,0.7291666666666666,0.8308080808080809,0.6041666666666666,0.8005050505050506,0.7146464646464645,0.8629629629629628,0.8863636363636364,0.4292929292929293,0.6010101010101011,0.4375,0.2708333333333333,0.18596491228070175,11.666666666666666,9.0,3.6666666666666665,19.666666666666668
70,22-Judge-rules-breona-taylor_vv1,0.75,0.75,0.5625,0.75,0.6666666666666666,0.8888888888888888,0.8333333333333334,0.4166666666666667,0.5833333333333334,0.4375,0.25,0.15789473684210525,12.0,9.0,3.0,19.0
71,22-Judge-rules-breona-taylor_vv2,0.75,0.8333333333333334,0.625,0.8333333333333334,0.75,0.9,0.9166666666666666,0.4166666666666667,0.5833333333333334,0.4375,0.25,0.2,12.0,10.0,4.0,20.0
72,22-Judge-rules-breona-taylor_vv3,0.6875,0.9090909090909091,0.625,0.8181818181818182,0.7272727272727273,0.8,0.9090909090909091,0.45454545454545453,0.6363636363636364,0.4375,0.3125,0.2,11.0,8.0,4.0,20.0
73,23-black-landowners-11mins_avg,0.625,0.7166666666666666,0.45,0.6155555555555556,0.6155555555555556,0.8575396825396826,0.6155555555555556,0.3244444444444444,0.4055555555555556,0.325,0.375,0.1636424394319131,10.0,5.6,3.2,19.2
74,23-black-landowners-11mins_vv1,0.5625,0.6666666666666666,0.375,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.25,0.4375,0.1111111111111111,9.0,5.0,2.0,18.0
75,23-black-landowners-11mins_vv2,0.625,0.8,0.5,0.7,0.7,0.875,0.7,0.2,0.3,0.375,0.375,0.2,10.0,6.0,4.0,20.0
76,23-black-landowners-11mins_vv3,0.5625,0.6666666666666666,0.375,0.5555555555555556,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.25,0.4375,0.1111111111111111,9.0,5.0,2.0,18.0
77,23-black-landowners-11mins_vv4,0.625,0.7,0.4375,0.6,0.6,0.8571428571428571,0.6,0.2,0.2,0.3125,0.375,0.15789473684210525,10.0,5.0,3.0,19.0
78,23-black-landowners-11mins_vv5,0.75,0.75,0.5625,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.4375,0.25,0.23809523809523808,12.0,7.0,5.0,21.0
79,24-what-happens-to-migrants_avg,0.6590909090909092,0.96875,0.6363636363636364,0.8303571428571428,0.8303571428571428,0.8571428571428571,0.8303571428571428,0.03125,0.8616071428571428,0.5454545454545454,0.3409090909090909,0.45534722222222224,7.25,6.0,10.0,21.0
80,24-what-happens-to-migrants_vv1,0.7272727272727273,0.875,0.6363636363636364,0.75,0.75,0.8571428571428571,0.75,0.125,0.875,0.5454545454545454,0.2727272727272727,0.3888888888888889,8.0,6.0,7.0,18.0
81,24-what-happens-to-migrants_vv2,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.3125,7.0,6.0,5.0,16.0
82,24-what-happens-to-migrants_vv3,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.56,7.0,6.0,14.0,25.0
83,24-what-happens-to-migrants_vv4,0.6363636363636364,1.0,0.6363636363636364,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571,0.5454545454545454,0.36363636363636365,0.56,7.0,6.0,14.0,25.0
84,25-ballot-access-trans_avg,0.5315315315315315,0.8640350877192983,0.4594594594594595,0.8982456140350877,0.830701754385965,0.9618736383442266,0.8982456140350877,0.3552631578947369,0.4412280701754386,0.3963963963963964,0.4684684684684685,0.19727119216480918,19.666666666666668,16.333333333333332,9.333333333333334,46.333333333333336
85,25-ballot-access-trans_vv1,0.5405405405405406,0.9,0.4864864864864865,0.9,0.85,0.9444444444444444,0.9,0.4,0.45,0.43243243243243246,0.4594594594594595,0.11904761904761904,20.0,17.0,5.0,42.0
86,25-ballot-access-trans_vv2,0.5405405405405406,0.85,0.4594594594594595,0.9,0.8,0.9411764705882353,0.9,0.35,0.4,0.3783783783783784,0.4594594594594595,0.2127659574468085,20.0,16.0,10.0,47.0
87,25-ballot-access-trans_vv3,0.5135135135135135,0.8421052631578947,0.43243243243243246,0.8947368421052632,0.8421052631578947,1.0,0.8947368421052632,0.3157894736842105,0.47368421052631576,0.3783783783783784,0.4864864864864865,0.26,19.0,16.0,13.0,50.0
88,26-biden-harris-11M_avg,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.8125,1.0,1.0,4.5,5.5
89,26-biden-harris-11M_vv1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,1.0,1.0,5.0,6.0
90,26-biden-harris-11M_vv2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,3.0,4.0
91,26-biden-harris-11M_vv3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,5.0,6.0
92,26-biden-harris-11M_vv4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8333333333333334,1.0,1.0,5.0,6.0
93,27-general-assembly-landlords_avg,0.6029411764705882,0.9286616161616161,0.5588235294117647,0.7304292929292928,0.7304292929292928,0.786489898989899,0.5233585858585859,0.3251262626262626,0.3251262626262626,0.23529411764705882,0.3970588235294118,0.13775062656641604,10.25,7.5,2.75,19.75
94,27-general-assembly-landlords_vv1,0.5294117647058824,1.0,0.5294117647058824,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.47058823529411764,0.10526315789473684,9.0,7.0,2.0,19.0
95,27-general-assembly-landlords_vv2,0.7058823529411765,0.9166666666666666,0.6470588235294118,0.75,0.75,0.8181818181818182,0.4166666666666667,0.25,0.25,0.23529411764705882,0.29411764705882354,0.15,12.0,9.0,3.0,20.0
96,27-general-assembly-landlords_vv3,0.6470588235294118,0.9090909090909091,0.5882352941176471,0.7272727272727273,0.7272727272727273,0.8,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.23529411764705882,0.35294117647058826,0.10526315789473684,11.0,8.0,2.0,19.0
97,27-general-assembly-landlords_vv4,0.5294117647058824,0.8888888888888888,0.47058823529411764,0.6666666666666666,0.6666666666666666,0.75,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.23529411764705882,0.47058823529411764,0.19047619047619047,9.0,6.0,4.0,21.0
98,28-scranton-ukrainian-weapons_avg,0.8787878787878788,0.7925925925925926,0.6969696969696969,0.6888888888888888,0.6888888888888888,0.8690476190476191,0.6888888888888888,0.38518518518518513,0.48888888888888893,0.5454545454545454,0.12121212121212122,0.22687728937728938,9.666666666666666,6.666666666666667,3.3333333333333335,14.333333333333334
99,28-scranton-ukrainian-weapons_vv1,0.9090909090909091,0.8,0.7272727272727273,0.7,0.7,0.875,0.7,0.3,0.4,0.5454545454545454,0.09090909090909091,0.21428571428571427,10.0,7.0,3.0,14.0
100,28-scranton-ukrainian-weapons_vv2,0.9090909090909091,0.8,0.7272727272727273,0.7,0.7,0.875,0.7,0.3,0.4,0.5454545454545454,0.09090909090909091,0.15384615384615385,10.0,7.0,2.0,13.0
101,28-scranton-ukrainian-weapons_vv3,0.8181818181818182,0.7777777777777778,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5454545454545454,0.18181818181818182,0.3125,9.0,6.0,5.0,16.0
102,29-tim-scott-deregulate_avg,0.4375,0.2857142857142857,0.125,0.23809523809523805,0.19047619047619047,0.6666666666666666,0.23809523809523805,0.047619047619047616,0.047619047619047616,0.020833333333333332,0.5625,0.14230019493177387,7.0,1.3333333333333333,2.6666666666666665,18.666666666666668
